spec,Lat,Long
Galbula,-9.35761,-69.9265
Galbula,-9.29145,-64.514
Galbula,-9.29145,-64.514
Galbula,-9.26931,-56.8015
Galbula,-9.25833,-56.0083
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.24665,-55.988
Galbula,-9.1799,-60.6335
Galbula,-9.13016,-68.9525
Galbula,-9.09443,-56.5329
Galbula,-9.08441,-64.0478
Galbula,-9.05583,-56.581
Galbula,-9.05418,-56.5863
Galbula,-9.05418,-56.5863
Galbula,-9.05418,-56.5863
Galbula,-9.05418,-56.5863
Galbula,-8.9828,-62.5856
Galbula,-8.9828,-62.5856
Galbula,-8.9828,-62.5856
Galbula,-8.97171,-63.866179
Galbula,-8.971667,-63.866111
Galbula,-8.971667,-63.866111
Galbula,-8.971667,-63.866111
Galbula,-8.971667,-63.866111
Galbula,-8.95295,-61.926
Galbula,-8.95295,-61.926
Galbula,-8.95295,-61.926
Galbula,-8.94625,-63.8679
Galbula,-8.94625,-63.8679
Galbula,-8.94625,-63.8679
Galbula,-8.93883,-62.0934
Galbula,-8.93883,-62.0934
Galbula,-8.93883,-62.0934
Galbula,-8.9343,-62.056
Galbula,-8.92136,-62.0818
Galbula,-8.92136,-62.0818
Galbula,-8.92136,-62.0818
Galbula,-8.92136,-62.0818
Galbula,-8.92136,-62.0818
Galbula,-8.92136,-62.0818
Galbula,-8.92136,-62.0818
Galbula,-8.92136,-62.0818
Galbula,-8.92136,-62.0818
Galbula,-8.92136,-62.0818
Galbula,-8.92136,-62.0818
Galbula,-8.919,-62.11
Galbula,-8.919,-62.11
Galbula,-8.89556,-61.5803
Galbula,-8.89556,-61.5803
Galbula,-8.89556,-61.5803
Galbula,-8.89556,-61.5803
Galbula,-8.89556,-61.5803
Galbula,-8.89556,-61.5803
Galbula,-8.89556,-61.5803
Galbula,-8.89556,-61.5803
Galbula,-8.85543,-62.1786
Galbula,-8.85543,-62.1786
Galbula,-8.81172,-63.8376
Galbula,-8.7602,-62.2513
Galbula,-8.68499,-74.2499
Galbula,-8.68499,-74.2499
Galbula,-8.68499,-74.2499
Galbula,-8.68499,-74.2499
Galbula,-8.68499,-74.2499
Galbula,-8.68499,-74.2499
Galbula,-8.68499,-74.2499
Galbula,-8.68499,-74.2499
Galbula,-8.68499,-74.2499
Galbula,-8.68499,-74.2499
Galbula,-8.68499,-74.2499
Galbula,-8.68499,-74.2499
Galbula,-8.68499,-74.2499
Galbula,-8.68499,-74.2499
Galbula,-8.68499,-74.2499
Galbula,-8.4945,-60.962
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49421,-60.9622
Galbula,-8.49023,-60.9676
