"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"
"P_ni_J389_roar"	0.11045545466399226	0.10960652290312468	0.2549985712422979	0.11258610692656186	0.11215331818572741	0.10898508265987521	0.10901559981467764	0.10905721411668096	0.11189808380010709	0.11120451210005187	0.17806204969857373	0.11392608745106851	0.17767364954654283	0.10321179182861566	0.10317572610021279	0.1031230146510086	0.1798292703903144	0.2587161155545938	0.26741905324688653	0.2620591311488599	0.10222692001453726	0.11982976976193845	0.1011144310076487	0.10003800772916302	0.10032375926958577	0.10148063686527786	0.10194394276091474	0.10212981997652953	0.10231014861854389	0.0	0.10045415074919616	0.10254318870976244	0.10328669757222163	0.10319514610781433	0.10272629163857701	0.10836086812982552	0.10871320255345357	0.11000047162875604	0.10662693887968751	0.10774220217337628	0.1012337253400582	0.1024849286869578	0.1130050242333952	0.177349057990917	0.17970165319750425	0.1136320130502451	0.17966558746910138	0.17646406050164654	0.11309102712420205	0.1802565105575484	0.17866129564742145	0.1120312495665177	0.10608317866684422	0.10265416018177127	0.10261254587976795	0.2480073685057414	0.17751551519893025	0.10996163161355295	0.1809334365368023	0.11005318307796023	0.10284281168418628	0.24334101810776995	0.24716121103167404	0.10328114899862118	0.24963587485747102	0.2450638502107071	0.25068455526795447	0.24832086291416633	0.2502018293647161	0.10218807999933417	0.10089526235043127	0.24435363278985056	0.2514474841380152	0.25143638699081433	0.2477549084069213	0.11198686097771415
"P_ni_J417_roar"	0.10822770236341492	0.10765619928256943	0.2539249222506124	0.11181762948290068	0.11217273819332894	0.10739541632334867	0.10640499593566984	0.10802240514019858	0.11106857204684106	0.10973136580913462	0.17780404102615321	0.11286908418018438	0.1772047950773055	0.09944708464071599	0.10169148266209464	0.10194949133451518	0.17870013566262452	0.25875218128299665	0.2675660904472983	0.2626500542373069	0.10020446493717627	0.11810693765900131	0.10056789650800521	0.05733895958696418	0.057225213828155125	0.0579936912718163	0.10078706516522265	0.10079538802562331	0.10116991674365312	0.10045415074919616	0.0	0.10126979106846108	0.10176361411890038	0.10264306303457038	0.10159715691088714	0.10645493309807381	0.10802240514019858	0.10790033652098886	0.10740096489694911	0.10672958749129567	0.10047634504359791	0.10066777083281316	0.11067739760800992	0.17665271200406155	0.17870568423622496	0.11056642613600108	0.17809256685337616	0.17555686871797432	0.11121283496045255	0.17966558746910138	0.17899143577664772	0.11130161213805961	0.1027790030877812	0.10113107672845004	0.1023378914865461	0.24842628581257473	0.17674703775526907	0.10722341054173498	0.17993746757552304	0.10829151095982001	0.10060396223640808	0.24243382632409774	0.24763006550091135	0.10143069970287388	0.24881191167780542	0.2442953727670459	0.2507705581587613	0.2480351113737436	0.24953322624586285	0.0999936191403595	0.09912804165869059	0.24346308672697967	0.25046261232393685	0.25152793845522164	0.24821821430255817	0.11061913758520528
"P_ni_J434_ma"	0.11349052442343384	0.11417854754988861	0.25787828094092713	0.11831223488221765	0.11982144690153779	0.1124196497185486	0.11208396101572188	0.11477779349873632	0.11762421175576289	0.11666985709648692	0.18157984536125377	0.12093948448202678	0.1817573997164679	0.09970509331313653	0.09729978665734507	0.09428413690550502	0.18321944886018426	0.2616624081364283	0.27062612878794184	0.2652994981315178	0.09260014481777097	0.11296618421819211	0.09300796497740343	0.10103675097724253	0.10065667368561228	0.10384987779266645	0.10254873728336288	0.10367232343745232	0.10258757729856598	0.10254318870976244	0.10126979106846108	0.0	0.09538552876519268	0.04886351341228953	0.08042657433840196	0.11235584112214353	0.112952312784191	0.1144559762299107	0.11222544964253314	0.11134877501366336	0.10298152602419733	0.1033505061686267	0.1182650720066139	0.1800678590551334	0.18313622025617765	0.11809861479860065	0.1819959883812869	0.17978210751471066	0.11895586941986888	0.18407947776825273	0.18267291436054076	0.1191167780542817	0.10101178239604054	0.09872022149905813	0.09773534968497974	0.25057080950914545	0.18091679081600098	0.11295786135779144	0.18498944383872515	0.1033505061686267	0.09669499213489692	0.24584342480156915	0.2503294465575262	0.09896435873747757	0.2521771215664733	0.24751077116850187	0.2538916308090098	0.2516722013688331	0.25331457915456385	0.09739966098215301	0.09700016368292122	0.24682829661564754	0.25419402807023384	0.2550096683894988	0.25122831548079777	0.11833997775021986
"P_ni_J461_ma"	0.11359594732184224	0.11082720909522184	0.2582222925041545	0.11744110882694832	0.11805700049659734	0.11151523222167661	0.11184537235090289	0.11229203252573844	0.11678082856849575	0.11429506759549789	0.18210141127969529	0.11933594671149914	0.18185727404127583	0.10040976216039262	0.09961354184872924	0.0967976407465051	0.18366888332182005	0.26292748291732904	0.27084252315835905	0.2660263612731757	0.09435349407551054	0.11323251575101331	0.09564353743761322	0.10120320818525577	0.10179967984730326	0.10333940902142581	0.1026985487705748	0.10290107170699092	0.10350309194263885	0.10328669757222163	0.10176361411890038	0.09538552876519268	0.0	0.09674215501050068	0.09696132366771812	0.11039719464118762	0.11153742651607838	0.11400099319467448	0.11201460384571636	0.11127664355685762	0.10234898863374697	0.10272906592537723	0.11732181449453882	0.18123305951122615	0.18302524878416881	0.11707212868251894	0.18215134844209924	0.1804923249355672	0.11693064005570768	0.18385753482423506	0.18250090857892706	0.11787389756778276	0.10163322263929	0.09951921609752173	0.10037647071878997	0.25205227866046337	0.18255916860173171	0.11302444424099675	0.18460104368669425	0.10614143868964886	0.09954695896552394	0.24632060213120713	0.25182201285604505	0.0988367415446674	0.25411912232662787	0.24807117710214646	0.2548515340418862	0.25209389296246665	0.25385833936740715	0.09903094162068286	0.09792677547419497	0.24798794849813985	0.25524270848071734	0.25570878866315444	0.25302605332734085	0.1172802001925355
"P_ni_J462_ma"	0.11517451651116789	0.11545194519118998	0.2588465070342042	0.11838159205222318	0.1205677300507972	0.11332684150222082	0.11266378695696803	0.11460856200392285	0.1176935689257684	0.11752711171775516	0.18262020291133657	0.12079244728161508	0.18255916860173171	0.1009784909544379	0.09752450388816294	0.09606800331804702	0.18402676631904852	0.262286622666478	0.271444543394007	0.26518020379910834	0.09444504553991782	0.11366253020504753	0.09444781982671804	0.10159993119768736	0.10158605976368625	0.1046294523835285	0.10346702621423598	0.10379716634346225	0.10383323207186512	0.10319514610781433	0.10264306303457038	0.04886351341228953	0.09674215501050068	0.0	0.0818442348933148	0.11362369018984445	0.11379292168465792	0.11491928212554757	0.1127109498325718	0.1124335211525497	0.10209652853492689	0.10518430974357267	0.11849533781103223	0.18177404543726922	0.1836106232990154	0.1181180348062022	0.1830751859465728	0.18015663623274047	0.11953569536111504	0.18484795521191388	0.1825702657489326	0.1194635639043093	0.10251267155496001	0.0987174472122579	0.09883119297106696	0.2514724527192172	0.1816131368028564	0.1138040188318588	0.18526964680554747	0.10452402948512012	0.09836233850182964	0.24624014781400072	0.25194685576205494	0.10032098498278555	0.25322302769015653	0.24784091129772814	0.2550984455671058	0.25252945599010135	0.254510296765459	0.09901707018668175	0.09775199540578106	0.24742476827769502	0.2553176142243233	0.25516780273711137	0.2522853187516819	0.11877554077785453
"P_ni_J485_ma"	0.113856730281063	0.11365143305784665	0.25731232643368207	0.1176408574765642	0.11887818938946271	0.11234196968814242	0.11112405778284548	0.11386227885466343	0.11657553134527941	0.11548801091959285	0.18079749648359147	0.11924162096029163	0.18131351382843255	0.0999936191403595	0.09873131864625902	0.09597645185363972	0.18253697430732993	0.26130729942600006	0.27022663148871007	0.26459482928426176	0.09293305923379747	0.11331574435501994	0.09496661145835934	0.10068164226681425	0.10106726813204496	0.10261254587976795	0.10299817174499866	0.10423272937109693	0.1026042230193673	0.10272629163857701	0.10159715691088714	0.08042657433840196	0.09696132366771812	0.0818442348933148	0.0	0.11208396101572188	0.11149858650087528	0.11333516436262148	0.1130577356825994	0.11058307185680241	0.10274848593297878	0.1028455859709865	0.11847591780343068	0.1796961046239038	0.1818655969016765	0.11692786576890746	0.1816519768180595	0.1790441472258519	0.11823455485181147	0.18238161424651758	0.18069207358518308	0.11796267474538982	0.10150560544647985	0.09776586683978217	0.09686977220331083	0.2500825350323066	0.17979597894871177	0.1127914041497782	0.18363559188021739	0.10361128912784746	0.09695577509411768	0.24495010445189802	0.2500353721567028	0.09850937570224134	0.25140032126241146	0.2464121535956144	0.2529927618857382	0.25054584092794346	0.2530426990481422	0.0973719181141508	0.09582386607962758	0.2457574219107623	0.25408860517182547	0.2543271938366444	0.25026286367432093	0.11781841183177835
"P_ni_J551_arsu"	0.10529805550238172	0.10316185466621168	0.2562775174571997	0.10539792982718968	0.1059194957456312	0.10423272937109693	0.10601104721003848	0.10349476908223819	0.10486526676154727	0.10346147764063553	0.17701059500129004	0.10658255029088397	0.1766055491284578	0.1076922650109723	0.11388169886226499	0.11225319251053535	0.1777235867089468	0.2588631527550055	0.2679600391729296	0.26334917451096257	0.11073010905721412	0.12800559296218925	0.11149858650087528	0.10711521335652636	0.10686275325770628	0.1086910082590518	0.10638002735446785	0.10692101328051092	0.1077449764601765	0.10836086812982552	0.10645493309807381	0.11235584112214353	0.11039719464118762	0.11362369018984445	0.11208396101572188	0.0	0.09998252199315862	0.1040163350006797	0.10311191750380772	0.10220750000693572	0.10675733035929788	0.10655480742288176	0.10623299015405614	0.17548196297436836	0.17785120390175696	0.10568368136761241	0.17754325806693244	0.17481335985551513	0.1051482440151698	0.17875562139862894	0.1770327892956918	0.10429931225430222	0.11301057280699564	0.11282192130458063	0.11257500977936097	0.24995214355269618	0.17567616305038383	0.10640222164886962	0.17884439857623602	0.1207147672512089	0.11206176672132012	0.2439374897698174	0.24826815146496214	0.11079669194041941	0.2505541637883441	0.24633724785200845	0.252462873106896	0.24936122046424916	0.2501324721947105	0.11097424629563354	0.10796137083059372	0.24505552735030642	0.25102856683118185	0.25259881316010685	0.2500936321795075	0.10357244911264436
"P_ni_J602_arsu"	0.10430763511470288	0.10186071415690812	0.2557198858103553	0.10414672648029008	0.10488468676914882	0.10346425192743576	0.10491520392395125	0.1023378914865461	0.10317572610021279	0.10287055455218849	0.17444992828468622	0.10590285002482987	0.17444992828468622	0.10972026866193374	0.11295786135779144	0.11302166995419652	0.1757122287787867	0.2594651729906534	0.26850657367257313	0.2631078115593434	0.11102695774483774	0.1284910931522279	0.11057474899640175	0.107650650708969	0.10695430472211356	0.10935961137790502	0.10739264203654846	0.10739541632334867	0.10804737372140057	0.10871320255345357	0.10802240514019858	0.112952312784191	0.11153742651607838	0.11379292168465792	0.11149858650087528	0.09998252199315862	0.0	0.10365845200345121	0.10179967984730326	0.06340355053224692	0.10849680818303635	0.1083830624242273	0.1039774949854766	0.17354828507461445	0.17620050325562556	0.10353915767104171	0.17477174555351183	0.17324033923978993	0.10439641229230995	0.17609508035721716	0.17504917423353392	0.10231569719214433	0.11343503868742943	0.11597073682283127	0.1153076822775785	0.24870648877939705	0.17405875384585506	0.10518985831717312	0.17690517210288165	0.1203679814011813	0.11359594732184224	0.24370167539179866	0.24820434286855705	0.11165394656168766	0.250590229516747	0.24539676462673357	0.2514336127040141	0.248542805858184	0.2516777499424335	0.11068294618161036	0.10883527117266328	0.24472538722108014	0.2515362613156223	0.25265152460931106	0.24855390300538488	0.10360851484104724
"P_ni_J603_arsu"	0.10720953910773388	0.10385820065306711	0.25588079444476813	0.10704308189972063	0.10565593849961022	0.10489023534274926	0.1046821638327327	0.10252654298896112	0.10462390380992806	0.10348089764823708	0.17680252349127348	0.10651874169447889	0.17648625479604832	0.11032506318438187	0.11538813659478489	0.11435332761830252	0.17768197240694347	0.2592987157826402	0.26921679109342966	0.2642452691474339	0.11357930160104092	0.13076600832840898	0.1130716071166005	0.1093041256419006	0.108957339791873	0.11061913758520528	0.10891849977666991	0.10938180567230679	0.10930135135510038	0.11000047162875604	0.10790033652098886	0.1144559762299107	0.11400099319467448	0.11491928212554757	0.11333516436262148	0.1040163350006797	0.10365845200345121	0.0	0.10430763511470288	0.06448552238433304	0.10953994001991937	0.10796691940419417	0.1055477413144016	0.17569003448438492	0.17784842961495673	0.10651874169447889	0.1766305177096598	0.1748050369951145	0.10487358962194794	0.17788726963015983	0.17736292942491808	0.10513992115476914	0.1132297414642131	0.11606506257403879	0.11537426516078379	0.2500048550019004	0.17648902908284853	0.10699314473731665	0.17976823608070955	0.1218605476997001	0.1142562275802948	0.24408452697022912	0.24929186329424363	0.11342394154022854	0.25127825264320175	0.24607369060598747	0.2529927618857382	0.25029615511592357	0.25221041300807595	0.11317980430180911	0.11089379197842715	0.24514153024111326	0.2530676676293442	0.2534560677813751	0.24965806915187277	0.10341431476503178
"P_ni_J614_arsu"	0.105866784296427	0.1040024635666786	0.25554233145514116	0.10616085869725041	0.10496791537315545	0.10491242963715103	0.10499288395435744	0.10361961198824812	0.10365845200345121	0.10255983443056377	0.17820631261218522	0.10486526676154727	0.17660832341525803	0.10953161715951872	0.11334626150982237	0.11307715569020094	0.1788971100254402	0.2594263329754503	0.26817920783014704	0.2634851145641734	0.11190363237370753	0.1283856702538195	0.1100365373571589	0.10701811331851864	0.10631621875806277	0.10849403389623613	0.10862997394944694	0.10889353119546792	0.10773665359977584	0.10662693887968751	0.10740096489694911	0.11222544964253314	0.11201460384571636	0.1127109498325718	0.1130577356825994	0.10311191750380772	0.10179967984730326	0.10430763511470288	0.0	0.10215478855773152	0.10695430472211356	0.10749529064815662	0.10532024979678349	0.17666103486446222	0.17839773840140047	0.10738986774974824	0.17774578100334856	0.1761255975120196	0.10442415516031216	0.1794963559742879	0.17773468385614768	0.10381381206426359	0.11336290723062369	0.11431726188989966	0.11354323587263804	0.24901720890102177	0.1772713779605108	0.10639389878846896	0.18058387639997447	0.12005726127955656	0.11298005565219321	0.2436794810973969	0.24744418828529655	0.11144864933847132	0.2505791323695461	0.24514153024111326	0.25166110422163224	0.24926412042624144	0.25087875534397	0.1112988378512594	0.1100892488063631	0.24500836447470267	0.25193575861485407	0.25312315336534863	0.24876474880220167	0.10430763511470288
"P_ni_J617_arsu"	0.10510662971316649	0.10221582286733638	0.25630248603840167	0.10581684713402302	0.10464609810432983	0.10395252640427462	0.10476539243673932	0.10179967984730326	0.1033643776026278	0.10276513165378011	0.1760312717608121	0.10464887239113005	0.17548196297436836	0.1088103025914613	0.1128579870329835	0.11341007010622745	0.17712156647329888	0.2595650473154614	0.2691613053574252	0.26430630345703876	0.11161510654648456	0.12743131559454354	0.10972581723553418	0.10593614146643252	0.10621634443325483	0.107839302211384	0.10788646508698777	0.10672958749129567	0.10718734481333211	0.10774220217337628	0.10672958749129567	0.11134877501366336	0.11127664355685762	0.1124335211525497	0.11058307185680241	0.10220750000693572	0.06340355053224692	0.06448552238433304	0.10215478855773152	0.0	0.10740373918374933	0.10678507322730009	0.10367787201105276	0.17529053718515314	0.17743783516852404	0.10461003237592696	0.17656948340005493	0.17442773399028444	0.10363625770904944	0.17759874380293686	0.17683026635927568	0.10378606919626138	0.11139871217606734	0.11457249627551996	0.11322141860381242	0.24933902616984738	0.17534602292115756	0.10487358962194794	0.1791911844262636	0.11997403267554993	0.11156516938408059	0.2438958754678141	0.24913650323343126	0.11205344386091945	0.2503627379991289	0.24574077618996096	0.2524711959672967	0.24924192613183965	0.25216602441927244	0.11132103214566115	0.10856893963984209	0.24432588992184834	0.2520467300868629	0.25300108474613886	0.2489811431726189	0.10411898361228787
"P_ni_J684_roar"	0.10924031704549553	0.1077311050261754	0.25522051418631553	0.1132852272002175	0.11231977539374065	0.10882972259906284	0.10864384538344805	0.10876868828945799	0.11189253522650665	0.10947890571031452	0.17762371238413885	0.11359872160864246	0.1765916776944567	0.10141405398207255	0.10212704568972931	0.1033505061686267	0.1787362013910274	0.2584497840217726	0.26629824137959734	0.26253075990489744	0.10283726311058584	0.11839268919942406	0.10121430533245666	0.10057621936840587	0.10056789650800521	0.1023795057885494	0.1007676451576211	0.1020188485045207	0.10153334831448206	0.1012337253400582	0.10047634504359791	0.10298152602419733	0.10234898863374697	0.10209652853492689	0.10274848593297878	0.10675733035929788	0.10849680818303635	0.10953994001991937	0.10695430472211356	0.10740373918374933	0.0	0.10078706516522265	0.11218383534052984	0.17601185175321055	0.17901363007104948	0.11246681259415235	0.17827289549539052	0.17533770006075688	0.1115929122520828	0.17918563585266317	0.1778955924905605	0.11300779852019542	0.10424660080509802	0.10338657189702957	0.1019245227533132	0.24941670620025358	0.17694401211808475	0.10987285443594588	0.1805339392375705	0.1085828110738432	0.10183851986250635	0.2434131495645757	0.24759954834610892	0.10109501100004717	0.2498467206542878	0.24463106146987262	0.25122276690719736	0.24863713160939152	0.2515501327496234	0.1008064851728242	0.101444571136875	0.24479197010428544	0.2516028441988276	0.2523851930764899	0.24833196006136724	0.11309102712420205
"P_ni_J724_roar"	0.10836086812982552	0.10680171894810142	0.2539637622658155	0.11229480681253867	0.11184537235090289	0.10755077638416104	0.10805847086860146	0.1085717139266423	0.11018634884437083	0.1097813029715386	0.1783367040917956	0.1133129700682197	0.17786507533575807	0.10243776581135404	0.1017525169716995	0.10394697783067418	0.17971552463150536	0.25853578691257945	0.2684094736345654	0.2633713688053644	0.101658191220492	0.12057050433759742	0.10273184021217746	0.1007010622744158	0.10124204820045887	0.10322011468901632	0.10148063686527786	0.10310914321700748	0.1030841746358055	0.1024849286869578	0.10066777083281316	0.1033505061686267	0.10272906592537723	0.10518430974357267	0.1028455859709865	0.10655480742288176	0.1083830624242273	0.10796691940419417	0.10749529064815662	0.10678507322730009	0.10078706516522265	0.0	0.11177046660729693	0.17644741478084522	0.17990417613392037	0.11167614085608941	0.1786196813454181	0.17555686871797432	0.11210060673652321	0.17922170158106604	0.17805927541177352	0.1118731152189051	0.10532024979678349	0.10366677486385188	0.10228240575054168	0.24802678851334292	0.1769911749936885	0.10967033149952976	0.18098059941240605	0.10882972259906284	0.10151392830688051	0.24290545508013528	0.2471417910240725	0.10297320316379667	0.24902275747462221	0.24444518425425785	0.25041544944833305	0.24776877984092238	0.25062074667154943	0.10199665421011893	0.101658191220492	0.24325224093016287	0.2496636177254732	0.25178317284084195	0.24789639703373256	0.11091876055962914
"P_ni_T10204_suta"	0.10746199920655397	0.10444357516791371	0.2564772661068156	0.10600272434963781	0.10366122629025143	0.10539792982718968	0.10703753332612019	0.1039497521174744	0.1022185971541366	0.10445467231511459	0.18007895620233427	0.10420776078989494	0.17908576152785521	0.11305218710899895	0.11868121502664702	0.11891148083106536	0.18096950226520517	0.2610492907535795	0.2692195653802299	0.2645754092766602	0.11835939775782141	0.13412566964347641	0.11575989102601449	0.11077727193281788	0.11161788083328478	0.11311876999220426	0.11238913256374618	0.11187034093210488	0.11286630989338416	0.1130050242333952	0.11067739760800992	0.1182650720066139	0.11732181449453882	0.11849533781103223	0.11847591780343068	0.10623299015405614	0.1039774949854766	0.1055477413144016	0.10532024979678349	0.10367787201105276	0.11218383534052984	0.11177046660729693	0.0	0.1776292609577393	0.18105827944281225	0.10371393773945563	0.17974049321270735	0.17701059500129004	0.10346702621423598	0.18113595947321842	0.18075588218158817	0.10234621434694675	0.11850920924503333	0.12047895287319013	0.11959395538391968	0.2503960294407315	0.17848928986580775	0.10525921548717863	0.18237883995971735	0.12536447192837902	0.1179599004585896	0.2451082387995106	0.2499382721186951	0.11757150030655869	0.2513642555340086	0.2466535165472336	0.2536169764157879	0.25083714104196664	0.2529234047157327	0.11689457432730481	0.11582924819602	0.2455992875631497	0.2526598474697117	0.2538860822354093	0.25083714104196664	0.10166373979409243
"P_ni_T10673_pa"	0.17835889838619737	0.1749687199163275	0.2600311274978985	0.17804817826457264	0.17783733246775585	0.17715485791490151	0.17738512371931986	0.1749298799011244	0.1763281204484357	0.17638360618444013	0.10603601579124047	0.17842270698260246	0.10455454663992254	0.17919950728666428	0.18151603676484868	0.18213470272129792	0.09973006189433851	0.2629441286381303	0.271369637650401	0.26650353860281367	0.17994024186232324	0.19400865022624308	0.17917176441866206	0.1761255975120196	0.17741009230052185	0.17681362063847436	0.17597301173800745	0.1764751576488474	0.1764723833620472	0.177349057990917	0.17665271200406155	0.1800678590551334	0.18123305951122615	0.18177404543726922	0.1796961046239038	0.17548196297436836	0.17354828507461445	0.17569003448438492	0.17666103486446222	0.17529053718515314	0.17601185175321055	0.17644741478084522	0.1776292609577393	0.0	0.10796414511739394	0.17818411831778347	0.10583626714162457	0.1048153295991433	0.17592307457560347	0.10428544082030113	0.10550335272559806	0.17735460656451743	0.18223180275930564	0.18200431124168753	0.18276169153814784	0.25833326397616335	0.10599995006283759	0.17858084133021504	0.10785872221898556	0.18413773779105735	0.18102776228800982	0.2502101522251167	0.25436880813864776	0.17976823608070955	0.25445758531625484	0.25162781278002955	0.25725406641087745	0.2556671743611511	0.2556227857723476	0.18038967632395903	0.1778317838941554	0.25263210460170954	0.2552704513487195	0.25621925743439505	0.25551181430033876	0.17697175498608694
"P_ni_T10940_pa"	0.18135512813043586	0.1770993721788971	0.2629885172269339	0.17971829891830557	0.18046180778076476	0.17966281318230115	0.17958235886509474	0.17651122337725028	0.17994579043592368	0.1787084585230252	0.10643551309047226	0.18126357666602858	0.10704030761292041	0.18104718229561134	0.18264239720573833	0.1848756980799161	0.10002413629516192	0.2649915522966933	0.2738332043289971	0.2689837510022111	0.18335816320019532	0.19558444512876852	0.18247316571092487	0.17845044985060465	0.17858638990381548	0.1789387243274435	0.1772436350925086	0.17884439857623602	0.1788804643046389	0.17970165319750425	0.17870568423622496	0.18313622025617765	0.18302524878416881	0.1836106232990154	0.1818655969016765	0.17785120390175696	0.17620050325562556	0.17784842961495673	0.17839773840140047	0.17743783516852404	0.17901363007104948	0.17990417613392037	0.18105827944281225	0.10796414511739394	0.0	0.18069207358518308	0.10625795873525813	0.10452680377192033	0.1792688644566698	0.10439641229230995	0.10071493370841691	0.17948525882708702	0.18384643767703418	0.18349132896660592	0.18388250340543705	0.2604417219443312	0.10764787642216878	0.1806560078567802	0.10213814283693019	0.185979864226404	0.18268123722094143	0.2521798958532735	0.25614990026438955	0.18181011116567208	0.25797538097893485	0.25374181932179785	0.26001170749029695	0.2577312437405154	0.258341586836564	0.18254807145453084	0.1809056936688001	0.2546906254074734	0.2579726066921346	0.25957614446266225	0.256821277670043	0.17949080740068746
"P_ni_T10967_suta"	0.10673513606489611	0.10419943792949428	0.2575370436645	0.10704585618652085	0.10526476406077907	0.10576413568481882	0.10664913317408928	0.1030175917526002	0.10366122629025143	0.10457119236072386	0.1798126246695131	0.10528973264198106	0.1792133787206654	0.1133129700682197	0.11810416337220109	0.11933317242469892	0.1803203191539535	0.2617761538952374	0.27094517176996724	0.26601803841277505	0.11681689429689862	0.1336318465930371	0.11780176611097702	0.11025570601437636	0.11073565763081455	0.11209783244972299	0.11173440087889405	0.11209228387612255	0.11256668691896031	0.1136320130502451	0.11056642613600108	0.11809861479860065	0.11707212868251894	0.1181180348062022	0.11692786576890746	0.10568368136761241	0.10353915767104171	0.10651874169447889	0.10738986774974824	0.10461003237592696	0.11246681259415235	0.11167614085608941	0.10371393773945563	0.17818411831778347	0.18069207358518308	0.0	0.17999572759832766	0.17800933824936954	0.10279564880858254	0.1809750508388056	0.179535195989491	0.0992612074251012	0.11792106044338652	0.11947466105151018	0.11800151476059292	0.25127825264320175	0.17929938161147224	0.10520372975117422	0.1828615658629558	0.12562525488759976	0.11929710669629605	0.2462512449612016	0.2512033468995958	0.11628977980485666	0.25298443902533757	0.24818492286095553	0.2543826795726489	0.25129212407720286	0.254132993760629	0.11645623701286992	0.11545194519118998	0.24715288817127337	0.25427448238744027	0.2546961739810738	0.2515751013308254	0.1001545277747723
"P_ni_T11193_pa"	0.1795768102914943	0.1764585119280461	0.2614487880528113	0.17937706164187842	0.179748816073108	0.17926609016986958	0.17950190454788836	0.17570390591838603	0.1794269988042824	0.17841715840900202	0.10506224112436295	0.18124415665842702	0.10450738376431878	0.1801732819535418	0.1830113773501677	0.18420154638746244	0.09944431035391577	0.26378473753859727	0.27203824076925426	0.2678102276857177	0.18291705159896018	0.1955816708419683	0.18187669404887738	0.17806482398537396	0.17875562139862894	0.17878058997983093	0.17730189511531322	0.1785752927566146	0.17759596951613663	0.17966558746910138	0.17809256685337616	0.1819959883812869	0.18215134844209924	0.1830751859465728	0.1816519768180595	0.17754325806693244	0.17477174555351183	0.1766305177096598	0.17774578100334856	0.17656948340005493	0.17827289549539052	0.1786196813454181	0.17974049321270735	0.10583626714162457	0.10625795873525813	0.17999572759832766	0.0	0.10506224112436295	0.17924944444906826	0.10430486082790266	0.1056670356468111	0.1794436445250837	0.1835828804310132	0.18224567419330676	0.18495060382352208	0.2587577298565971	0.10589730145122943	0.18083078792519414	0.10638002735446785	0.18558868978757287	0.18290040587815887	0.25087875534397	0.254083056598225	0.18100834228040827	0.25660210901282554	0.25239629022369076	0.2578061494841214	0.25608609166798446	0.2574232979056909	0.18151326247804844	0.17883330142903514	0.25341167919257157	0.2570765120556633	0.2578255694917229	0.2552538056279182	0.1785780670434148
"P_ni_T11222_pa"	0.17689130066888054	0.17374525943743013	0.2599673189014934	0.17638083189763992	0.17614779180642137	0.17684691208007702	0.17748777233092802	0.1733180192701961	0.1768580092272779	0.17456089975669506	0.10545064127639388	0.1782423783405881	0.10374722918105828	0.17754325806693244	0.1800817304891345	0.18038967632395903	0.09861202431384952	0.2614765309208135	0.27025714864351247	0.2649804551494924	0.1803869020371588	0.19286841835135232	0.17901363007104948	0.17501310850513105	0.1762476661312293	0.17631702330123483	0.1747550998327105	0.17562345160117962	0.17580932881679442	0.17646406050164654	0.17555686871797432	0.17978210751471066	0.1804923249355672	0.18015663623274047	0.1790441472258519	0.17481335985551513	0.17324033923978993	0.1748050369951145	0.1761255975120196	0.17442773399028444	0.17533770006075688	0.17555686871797432	0.17701059500129004	0.1048153295991433	0.10452680377192033	0.17800933824936954	0.10506224112436295	0.0	0.17567616305038383	0.1020188485045207	0.10391923496267197	0.17677478062327126	0.1806143935547769	0.18012611907793805	0.18187669404887738	0.25679353480204076	0.10453790091912121	0.1767525863288695	0.10543676984239277	0.18281995156095246	0.18047013064116543	0.24893120601021493	0.2532674162789601	0.17846154699780553	0.25381117649180335	0.2500492435907039	0.2563857146424083	0.25350600494377906	0.25554233145514116	0.17919950728666428	0.17703556358249203	0.25104798683878343	0.25470172255467427	0.2556005914779458	0.2535614906797835	0.1761145003648187
