spec,lat,long
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
Thamnophilus,-12.8369,-69.2934
