spec,Lat,Long
Malacoptila,-4.29849,-73.2825
Malacoptila,-2.85649,-54.9586
Malacoptila,-9.87794,-56.0985
Malacoptila,-4.25176,-70.2908
Malacoptila,-4.2889,-70.2948
Malacoptila,-4.29849,-73.2825
Malacoptila,-9.59726,-55.9311
Malacoptila,-5.62194,-57.2803
Malacoptila,-9.59726,-55.9311
Malacoptila,-6.14495,-50.3458
Malacoptila,-6.17452,-50.3495
Malacoptila,-9.59726,-55.9311
Malacoptila,-9.59726,-55.9311
Malacoptila,-4.29849,-73.2825
Malacoptila,-4.29849,-73.2825
Malacoptila,-2.39612,-53.7721
Malacoptila,-4.07364,-60.67
Malacoptila,-4.07364,-60.67
Malacoptila,-4.07364,-60.67
Malacoptila,-3.50854,-58.9737
Malacoptila,-6.04318,-50.5695
Malacoptila,-6.01164,-50.501
Malacoptila,-4.29849,-73.2825
Malacoptila,-5.55612,-50.5156
Malacoptila,-3.42946,-54.8425
Malacoptila,-2.85649,-54.9586
Malacoptila,-3.22532,-54.8878
Malacoptila,-2.85649,-54.9586
Malacoptila,-1.86047,-50.6641
Malacoptila,-2.85649,-54.9586
Malacoptila,-1.86047,-50.6641
Malacoptila,-2.85649,-54.9586
Malacoptila,-2.85649,-54.9586
Malacoptila,-2.85649,-54.9586
Malacoptila,-9.24665,-55.988
Malacoptila,-2.85649,-54.9586
Malacoptila,-2.85649,-54.9586
Malacoptila,-2.85649,-54.9586
Malacoptila,-2.85649,-54.9586
Malacoptila,-3.34809,-54.9291
Malacoptila,-9.24665,-55.988
Malacoptila,-2.92905,-55.0009
Malacoptila,-9.59726,-55.9311
Malacoptila,-9.59726,-55.9311
Malacoptila,-4.29849,-73.2825
Malacoptila,-10.0725,-67.6119
Malacoptila,-4.07364,-60.67
Malacoptila,-4.07364,-60.67
Malacoptila,-4.07364,-60.67
Malacoptila,-3.93103,-51.073
Malacoptila,-4.04947,-51.018
Malacoptila,-3.73145,-48.2901
Malacoptila,-3.73145,-48.2901
Malacoptila,-8.31349,-63.9321
Malacoptila,-3.73145,-48.2901
Malacoptila,-3.73145,-48.2901
Malacoptila,-1.48786,-48.3156
Malacoptila,-8.31349,-63.9321
Malacoptila,-4.07364,-60.67
Malacoptila,-7.54002,-63.3534
Malacoptila,-7.54002,-63.3534
Malacoptila,-7.54002,-63.3534
Malacoptila,-7.54002,-63.3534
Malacoptila,-10.0725,-67.6119
Malacoptila,-10.0725,-67.6119
Malacoptila,-10.0725,-67.6119
Malacoptila,-10.0725,-67.6119
Malacoptila,-4.3238,-73.2969
Malacoptila,-4.29849,-73.2825
Malacoptila,-4.30978,-73.3315
Malacoptila,-4.29849,-73.2825
Malacoptila,-4.30978,-73.3315
Malacoptila,-9.59726,-55.9311
Malacoptila,-9.59726,-55.9311
Malacoptila,-8.49421,-60.9622
Malacoptila,-4.55672,-56.3153
Malacoptila,-4.29849,-73.2825
Malacoptila,-3.44267,-72.8497
Malacoptila,-5.24744,-74.3292
